,word,ner_c
942,"['Ce', 'mécanisme', ',', 'applicable', 'à', 'tous', 'les', 'États', 'membres', ',', 'permettra', 'de', 'mieux', 'se', 'rendre', 'compte', 'de', 'la', 'réalité', 'et', 'l&apos;', 'efficacité', 'des', 'efforts', 'menés', 'contre', 'la', 'corruption', 'au', 'sein', 'de', 'l&apos;', 'Union', ',', 'aidera', 'à', 'déceler', 'les', 'causes', 'spécifiques', 'de', 'cette', 'dernière', 'et', 'jettera', 'ainsi', 'les', 'bases', 'd&apos;', 'une', 'bonne', 'préparation', 'des', 'futures', 'actions', 'de', 'l&apos;', 'UE', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
943,"['Il', 'fera', 'en', 'outre', 'office', 'de', '«', 'sonnette', 'd&apos;', 'alarme', '»', 'afin', 'de', 'limiter', 'le', 'risque', 'de', 'voir', 'des', 'problèmes', 'profondément', 'enracinés', 'dans', 'les', 'États', 'déboucher', 'sur', 'une', 'crise', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
944,"['Pour', 'établir', 'le', 'rapport', 'anticorruption', 'de', 'l&apos;', 'UE', ',', 'la', 'Commission', 'coopérera', 'avec', 'les', 'mécanismes', 'de', 'surveillance', 'et', 'd&apos;', 'évaluation', 'existants', ',', 'de', 'manière', 'à', 'éviter', 'des', 'surcharges', 'administratives', 'pour', 'les', 'États', 'membres', 'et', 'les', 'doubles', 'emplois', '.']","['n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
945,"['Elle', 's&apos;', 'inspirera', 'des', 'normes', 'minimales', 'de', 'lutte', 'contre', 'la', 'corruption', 'déjà', 'établies', 'par', 'des', 'instruments', 'internationaux', 'tels', 'que', 'les', 'conventions', 'pénale', 'et', 'civile', 'sur', 'la', 'corruption', 'et', 'les', 'vingt', 'principes', 'directeurs', 'pour', 'la', 'lutte', 'contre', 'corruption', 'du', 'Conseil', 'de', 'l&apos;', 'Europe', ',', 'la', 'convention', 'de', 'l&apos;', 'ONU', 'contre', 'la', 'corruption', 'et', 'la', 'convention', 'de', 'l&apos;', 'OCDE', 'contre', 'la', 'corruption', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'B-T', 'n']"
946,"['Puisque', 'pratiquement', 'toutes', 'les', 'formes', 'de', 'corruption', 'peuvent', 'avoir', 'des', 'implications', 'transnationales', ',', 'le', 'rapport', 'ne', 'se', 'limitera', 'pas', 'à', 'une', 'liste', 'exhaustive', 'de', 'domaines', 'prioritaires', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
947,"['Chaque', 'rapport', 'anticorruption', 'de', 'l&apos;', 'UE', 'mettra', 'l&apos;', 'accent', 'sur', 'plusieurs', 'éléments', 'transversaux', 'particulièrement', 'pertinents', 'pour', 'l&apos;', 'Union', 'européenne', ',', 'ainsi', 'que', 'sur', 'certains', 'aspects', 'propres', 'à', 'chaque', 'État', 'membre', '.']","['n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
948,"['Ceux-ci', 'seront', 'évalués', 'par', 'rapport', 'à', 'une', 'série', 'd&apos;', 'indicateurs', ',', 'dont', 'certains', 'seront', 'fondés', 'sur', 'les', 'normes', 'existantes', 'dans', 'les', 'différents', 'domaines', ',', 'd&apos;', 'autres', 'élaborés', 'durant', 'la', 'préparation', 'du', 'rapport', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
949,"['De', 'nouveaux', 'indicateurs', 'seront', 'définis', 'lorsqu&apos;', 'il', 'n&apos;', 'existe', 'pas', 'encore', 'de', 'normes', 'dans', 'le', 'cadre', 'd&apos;', 'un', 'instrument', 'déjà', 'en', 'vigueur', ',', 'ou', 'lorsque', 'des', 'normes', 'plus', 'strictes', 'sont', 'requises', 'au', 'niveau', 'européen', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
950,"['Pour', 'sélectionner', 'ou', 'élaborer', 'ces', 'indicateurs', ',', 'la', 'Commission', 'consultera', 'les', 'autorités', 'anticorruption', 'compétentes', 'des', 'États', 'membres', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n']"
951,"['Les', 'indicateurs', 'pourront', 'concerner', ':', 'la', 'perception', 'de', 'la', 'corruption', ',', 'le', 'comportement', 'des', 'personnes', 'interrogées', 'en', 'relation', 'avec', 'les', 'activités', 'de', 'corruption', ',', 'les', 'statistiques', 'pénales', ',', 'notamment', 'sur', 'les', 'saisies', 'et', 'les', 'confiscations', 'des', 'produits', 'de', 'crimes', 'liés', 'à', 'la', 'corruption', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n']"
952,"['Le', 'rapport', 'anticorruption', 'de', 'l&apos;', 'UE', 'comprendra', 'aussi', 'une', 'évaluation', 'quantitative', 'de', 'ces', 'indicateurs', 'et', 'une', 'analyse', 'qualitative', 'des', 'tendances', 'et', 'résultats', 'en', 'matière', 'de', 'corruption', '.']","['n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
953,"['Le', 'rapport', 'anticorruption', 'inclura', ':', 'une', 'partie', 'thématique', ',', 'mettant', 'en', 'lumière', 'des', 'aspects', 'particuliers', 'de', 'la', 'lutte', 'contre', 'la', 'corruption', 'dans', 'l&apos;', 'Union', 'européenne', ',', 'sur', 'la', 'base', 'de', 'recherches', ',', 'avec', 'des', 'études', 'de', 'cas', 'thématiques', ',', 'des', 'exemples', 'de', 'bonnes', 'pratiques', 'et', 'des', 'recommandations', ';', 'des', 'analyses', 'par', 'pays', ',', 'comprenant', 'notamment', 'des', 'recommandations', 'sur', 'mesure', 'adressées', 'aux', 'différents', 'États', 'membres', ',', 'sur', 'la', 'base', 'des', 'résultats', 'enregistrés', 'par', 'les', 'mécanismes', 'de', 'surveillance', 'existants', 'et', 'de', 'l&apos;', 'examen', 'des', 'éléments', 'disponibles', ',', 'émanant', 'de', 'sources', 'pertinentes', '.']","['n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
954,"['Cette', 'partie', 'pourra', 's&apos;', 'accompagner', 'de', 'recommandations', 'sur', 'les', 'actions', 'à', 'entreprendre', 'au', 'niveau', 'européen', ';', 'les', 'tendances', 'au', 'niveau', 'européen', ',', 'reprenant', 'les', 'résultats', 'd&apos;', 'une', 'enquête', 'Eurobaromètre', 'sur', 'la', 'corruption', 'réalisée', 'tous', 'les', 'deux', 'ans', ',', 'qui', 'mesurera', 'la', 'perception', 'qu&apos;', 'ont', 'les', 'citoyens', 'européens', 'de', 'la', 'corruption', 'dans', 'divers', 'domaines', ',', 'ainsi', 'que', 'd&apos;', 'autres', 'sources', 'd&apos;', 'informations', 'pertinentes', 'sur', 'les', 'expériences', 'de', 'la', 'corruption', 'au', 'niveau', 'européen', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n']"
955,"['Pour', 'établir', 'le', 'rapport', ',', 'la', 'Commission', 's&apos;', 'appuiera', 'sur', 'diverses', 'sources', 'd&apos;', 'information', ',', 'dont', 'les', 'mécanismes', 'de', 'surveillance', 'existants', '(', 'GRECO', ',', 'OCDE', ',', 'UNCAC', ')', ',', 'des', 'experts', 'indépendants', ',', 'des', 'conclusions', 'de', 'recherches', ',', 'les', 'services', 'de', 'la', 'Commission', 'et', 'l&apos;', 'Office', 'européen', 'de', 'lutte', 'antifraude', '(', 'OLAF', ')', ',', 'les', 'États', 'membres', ',', 'des', 'agences', 'européennes', 'comme', 'Europol', 'et', 'Eurojust', ',', 'le', 'réseau', 'européen', 'de', 'lutte', 'contre', 'la', 'corruption', ',', 'des', 'études', 'Eurobaromètre', 'et', 'la', 'société', 'civile', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
956,"['Le', 'rapport', 'anticorruption', 'de', 'l&apos;', 'UE', 'sera', 'dirigé', 'par', 'la', 'Commission', ',', 'qui', 'sera', 'assistée', 'dans', 'cette', 'mission', 'par', ':', 'un', 'groupe', 'd&apos;', 'experts', 'qui', 'la', 'conseillera', 'sur', ':', '1', ')', 'l&apos;', 'établissement', 'd&apos;', 'indicateurs', ',', '2', ')', 'l&apos;', 'évaluation', 'de', 'l&apos;', 'action', 'des', 'États', 'membres', ',', '3', ')', 'le', 'recensement', 'des', 'meilleures', 'pratiques', ',', '4', ')', 'le', 'dégagement', 'des', 'tendances', 'dans', 'l&apos;', 'UE', ',', '5', ')', 'la', 'formulation', 'de', 'recommandations', ',', 'et', '6', ')', 'la', 'proposition', 'de', 'nouvelles', 'mesures', 'de', 'l&apos;', 'UE', ',', 'si', 'nécessaire', '.']","['n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
957,"['Ce', 'groupe', 'sera', 'mis', 'sur', 'pied', 'par', 'la', 'Commission', ',', 'au', 'terme', 'd&apos;', 'un', 'appel', 'à', 'candidatures', 'ouvert', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
958,"['Les', 'experts', 'sélectionnés', 'pourront', 'provenir', 'd&apos;', 'horizons', 'très', 'divers', '(', 'services', 'répressifs', ',', 'prévention', 'de', 'la', 'corruption', ',', 'société', 'civile', ',', 'recherche', ',', 'etc.', ')', 'et', 'devront', 'posséder', 'une', 'expertise', 'incontestée', 'en', 'matière', 'de', 'lutte', 'contre', 'la', 'corruption', ',', 'être', 'reconnus', 'pour', 'leur', 'haut', 'degré', 'd&apos;', 'intégrité', 'et', 's&apos;', 'engager', 'à', 'agir', 'personnellement', 'en', 'leur', 'qualité', 'professionnelle', ';', 'un', 'réseau', 'de', 'correspondants', 'de', 'recherche', 'locaux', ',', 'créé', 'par', 'la', 'Commission', 'et', 'composé', 'de', 'représentants', 'de', 'la', 'société', 'civile', 'et', 'du', 'monde', 'universitaire', ',', 'qui', 'collecteront', 'dans', 'chaque', 'État', 'membre', 'les', 'informations', 'nécessaires', 'pour', 'alimenter', 'et', 'compléter', 'les', 'travaux', 'du', 'groupe', 'd&apos;', 'experts', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
959,"['En', 'lien', 'direct', 'avec', 'le', 'rapport', 'anticorruption', 'de', 'l&apos;', 'UE', ',', 'le', 'développement', 'd&apos;', 'un', 'programme', 'de', 'partage', 'des', 'expériences', 'pourrait', 'être', 'envisagé', 'pour', 'aider', 'les', 'États', 'membres', ',', 'les', 'ONG', 'locales', 'ou', 'd&apos;', 'autres', 'parties', 'prenantes', 'à', 'identifier', 'les', 'lacunes', 'des', 'politiques', 'anticorruption', 'et', 'les', 'meilleures', 'pratiques', ',', 'à', 'sensibiliser', 'à', 'cette', 'thématique', 'ou', 'à', 'assurer', 'des', 'formations', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
960,"['La', 'Commission', 'prendra', 'en', 'charge', 'toutes', 'les', 'dépenses', 'associées', 'au', 'rapport', 'anticorruption', 'de', 'l&apos;', 'UE', ',', 'notamment', 'celles', 'liées', 'au', 'groupe', 'd&apos;', 'experts', 'indépendants', ',', 'au', 'réseau', 'de', 'correspondants', 'de', 'recherche', 'et', ',', 's&apos;', 'il', 'est', 'concrétisé', ',', 'au', 'programme', 'de', 'partage', 'des', 'expériences', '.']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
961,"['La', 'participation', 'de', 'l&apos;', 'UE', 'au', 'GRECO', ',', 'bien', 'que', 'ne', 'répondant', 'pas', 'totalement', 'aux', 'besoins', 'de', 'suivi', 'périodique', 'de', 'l&apos;', 'Union', 'sur', 'la', 'lutte', 'contre', 'la', 'corruption', 'menée', 'dans', 'l&apos;', 'Union', ',', 'permettrait', 'la', 'création', 'de', 'synergies', 'entre', 'les', 'deux', 'mécanismes', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
962,"['Le', 'GRECO', 'pourrait', 'notamment', 'contribuer', 'au', 'mécanisme', 'de', 'suivi', 'de', 'l&apos;', 'UE', 'en', 'fournissant', 'des', 'analyses', 'comparées', 'de', 'ses', 'rapports', 'de', 'conformité', 'et', 'd&apos;', 'évaluation', 'existants', 'sur', 'les', 'États', 'membres', 'de', 'l&apos;', 'UE', ',', 'et', 'en', 'indiquant', 'les', 'principales', 'recommandations', 'exigeant', 'un', 'suivi', 'supplémentaire', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
963,"['Pour', 'les', 'raisons', 'qui', 'viennent', 'd&apos;', 'être', 'exposées', ',', 'la', 'Commission', 'met', 'en', 'place', 'un', 'mécanisme', 'de', 'suivi', 'de', 'la', 'lutte', 'anticorruption', 'dans', 'l&apos;', 'UE', 'destiné', 'à', 'évaluer', 'périodiquement', 'les', 'efforts', 'déployés', 'par', 'les', 'États', 'membres', 'dans', 'ce', 'domaine', 'et', 'elle', 'demandera', 'au', 'Conseil', 'l&apos;', 'autorisation', 'de', 'négocier', 'avec', 'le', 'Conseil', 'de', 'l&apos;', 'Europe', 'la', 'participation', 'de', 'l&apos;', 'Union', 'européenne', 'au', 'GRECO', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
964,"['La', 'Commission', 'envisagera', 'à', 'moyen', 'et', 'long', 'terme', ',', 'au', 'vu', 'des', 'conclusions', 'du', 'futur', 'rapport', 'anticorruption', 'de', 'l&apos;', 'UE', ',', 'la', 'nécessité', 'de', 'nouvelles', 'initiatives', 'd&apos;', 'action', 'de', 'l&apos;', 'UE', ',', 'au', 'nombre', 'desquelles', 'le', 'rapprochement', 'des', 'législations', 'pénales', 'en', 'matière', 'de', 'corruption.3.']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n']"
965,"['Meilleure', 'mise', 'en', 'œuvre', 'des', 'instruments', 'anticorruption', 'existants', 'Plusieurs', 'instruments', 'juridiques', 'anticorruption', 'sont', 'déjà', 'en', 'place', 'aux', 'niveaux', 'européen', ',', 'international', 'et', 'de', 'l&apos;', 'Union', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
966,"['Il', 's&apos;', 'agit', 'notamment', 'de', 'la', 'convention', 'relative', 'à', 'la', 'lutte', 'contre', 'la', 'corruption', 'impliquant', 'des', 'fonctionnaires', 'des', 'Communautés', 'européennes', 'ou', 'des', 'fonctionnaires', 'des', 'États', 'membres', 'de', 'l&apos;', 'Union', 'européenne', ',', 'entrée', 'en', 'vigueur', 'le', '28', 'septembre', '2005', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
967,"['Or', ',', 'à', 'l&apos;', 'exception', 'de', 'cette', 'convention', ',', 'les', 'instruments', 'existants', 'n&apos;', 'ont', 'pas', 'encore', 'été', 'ratifiés', 'et', 'transposés', 'dans', 'le', 'droit', 'de', 'tous', 'les', 'États', 'membres', 'de', 'l&apos;', 'UE', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
968,"['Pour', 'lutter', 'efficacement', 'contre', 'la', 'corruption', ',', 'les', 'États', 'membres', 'devraient', 'donc', ',', 'au', 'minimum', ',', 'entreprendre', 'les', 'démarches', 'nécessaires', 'pour', 'parachever', 'le', 'processus', 'de', 'ratification', 'et', 'de', 'transposition', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
969,"['3.1', '.']","['n', 'n']"
970,"['Décision-cadre', '2003', '/', '568', '/', 'JAI', 'relative', 'à', 'la', 'lutte', 'contre', 'la', 'corruption', 'dans', 'le', 'secteur', 'privé', 'La', 'décision-cadre', '2003', '/', '568', '/', 'JAI', 'relative', 'à', 'la', 'lutte', 'contre', 'la', 'corruption', 'dans', 'le', 'secteur', 'privé', ',', 'adoptée', 'en', 'juillet', '2003', ',', 'vise', 'à', 'incriminer', 'la', 'corruption', 'tant', 'active', 'que', 'passive', ',', 'en', 'établissant', 'des', 'règles', 'plus', 'détaillées', 'pour', 'la', 'responsabilité', 'des', 'personnes', 'morales', 'et', 'en', 'fixant', 'des', 'sanctions', 'dissuasives', '.']","['B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n']"
971,"['Le', 'premier', 'rapport', 'sur', 'sa', 'mise', 'en', 'œuvre', ',', 'publié', 'en', '2007', ',', 'indiquait', 'que', 'maints', 'États', 'membres', 'avaient', 'peu', 'fait', 'pour', 'l&apos;', 'appliquer', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
972,"['Des', 'lacunes', 'ont', 'été', 'décelées', 'dans', 'l&apos;', 'incrimination', 'de', 'tous', 'les', 'éléments', 'constitutifs', 'd&apos;', 'une', 'corruption', 'active', 'comme', 'passive', 'ainsi', 'que', 'dans', 'les', 'dispositions', 'relatives', 'à', 'la', 'responsabilité', 'des', 'personnes', 'morales', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'n']"
973,"['Le', 'deuxième', 'rapport', 'sur', 'la', 'mise', 'en', 'œuvre', '(', 'joint', 'à', 'la', 'présente', 'communication', ')', 'révèle', 'que', 'plusieurs', 'États', 'membres', 'n&apos;', 'ont', 'toujours', 'pas', 'transposé', 'les', 'dispositions', 'les', 'plus', 'détaillées', 'sur', 'l&apos;', 'incrimination', 'de', 'ces', 'éléments', 'constitutifs', 'de', 'la', 'corruption', 'active', 'et', 'passive', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n']"
974,"['Par', 'ailleurs', ',', 'les', 'règles', 'relatives', 'à', 'la', 'responsabilité', 'des', 'personnes', 'morales', 'continuent', 'd&apos;', 'être', 'inégales', 'au', 'niveau', 'national', '.']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
