words,ner_c,ner_f
"['Corruptie', 'in', 'de', 'privé-sector', 'van', 'een', 'lidstaat', 'vormt', 'derhalve', 'niet', 'alleen', 'een', 'nationaal', ',', 'maar', 'ook', 'een', 'grensoverschrijdend', 'probleem', 'dat', 'het', 'meest', 'doeltreffend', 'wordt', 'bestreden', 'door', 'gemeenschappelijke', 'maatregelen', 'van', 'de', 'Europese', 'Unie', '.']","['B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['(', '2', ')', 'De', 'Raad', 'heeft', 'op', '27', 'september', '1996', 'de', 'akte', 'tot', 'vaststelling', 'van', 'een', 'protocol', 'bij', 'de', 'Overeenkomst', 'aangaande', 'de', 'bescherming', 'van', 'de', 'financiële', 'belangen', 'van', 'de', 'Europese', 'Gemeenschappen', '(', '3', ')', 'aangenomen', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Het', 'protocol', ',', 'dat', 'op', '17', 'oktober', '2002', 'in', 'werking', 'is', 'getreden', ',', 'bevat', 'definities', 'en', 'geharmoniseerde', 'sancties', 'voor', 'corruptiedelicten', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n']"
"['(', '3', ')', 'De', 'Raad', 'heeft', 'op', '26', 'mei', '1997', 'een', 'overeenkomst', '(', '4', ')', 'aangenomen', 'ter', 'bestrijding', 'van', 'corruptie', 'waarbij', 'ambtenaren', 'van', 'de', 'Europese', 'Gemeenschappen', 'of', 'van', 'de', 'lidstaten', 'van', 'de', 'Europese', 'Unie', 'betrokken', 'zijn', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['(', '4', ')', 'Voorts', 'heeft', 'de', 'Raad', 'op', '22', 'december', '1998', 'Gemeenschappelijk', 'Optreden', '98', '/', '742', '/', 'JBZ', 'inzake', 'corruptie', 'in', 'de', 'privé-sector', '(', '5', ')', 'aangenomen', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n']"
"['Bij', 'de', 'aanneming', 'van', 'het', 'gemeenschappelijk', 'optreden', 'heeft', 'de', 'Raad', 'verklaard', 'overeen', 'te', 'zijn', 'gekomen', 'dat', 'dit', 'gemeenschappelijk', 'optreden', 'op', 'het', 'niveau', 'van', 'de', 'Europese', 'Unie', 'een', 'eerste', 'stap', 'is', 'ter', 'bestrijding', 'van', 'dergelijke', 'corruptie', 'en', 'dat', ',', 'in', 'het', 'licht', 'van', 'de', 'beoordeling', 'uit', 'hoofde', 'van', 'artikel', '8', ',', 'lid', '2', ',', 'van', 'het', 'gemeenschappelijk', 'optreden', ',', 'in', 'een', 'later', 'stadium', 'verdere', 'maatregelen', 'zullen', 'worden', 'genomen', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Een', 'verslag', 'over', 'de', 'omzetting', 'door', 'de', 'lidstaten', 'van', 'het', 'gemeenschappelijk', 'optreden', 'in', 'het', 'nationale', 'recht', 'is', 'nog', 'niet', 'beschikbaar', '.']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n']"
"['(', '5', ')', 'De', 'Raad', 'heeft', 'op', '13', 'juni', '2002', 'Kaderbesluit', '2002', '/', '584', '/', 'JBZ', 'betreffende', 'het', 'Europees', 'aanhoudingsbevel', 'en', 'de', 'procedures', 'van', 'overlevering', 'tussen', 'de', 'lidstaten', '(', '6', ')', 'aangenomen', ',', 'waarin', 'corruptie', 'genoemd', 'wordt', 'onder', 'de', 'binnen', 'de', 'werkingssfeer', 'van', 'het', 'Europees', 'aanhoudingsbevel', 'vallende', 'delicten', 'waarvan', 'de', 'dubbele', 'strafbaarstelling', 'niet', 'vooraf', 'behoeft', 'te', 'worden', 'getoetst', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['(', '6', ')', 'Volgens', 'artikel', '29', 'van', 'het', 'Verdrag', 'betreffende', 'de', 'Europese', 'Unie', 'is', 'het', 'doel', 'van', 'de', 'Unie', 'de', 'burgers', 'in', 'een', 'ruimte', 'van', 'vrijheid', ',', 'veiligheid', 'en', 'rechtvaardigheid', 'een', 'hoog', 'niveau', 'van', 'zekerheid', 'te', 'verschaffen', 'en', 'wordt', 'deze', 'doelstelling', 'verwezenlijkt', 'door', 'het', 'voorkomen', 'en', 'bestrijden', 'van', 'al', 'dan', 'niet', 'georganiseerde', 'criminaliteit', ',', 'waaronder', 'corruptie', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n']"
"['(', '7', ')', 'De', 'Europese', 'Raad', 'van', 'Tampere', 'van', '15', 'en', '16', 'oktober', '1999', 'heeft', 'in', 'punt', '48', 'van', 'zijn', 'conclusies', 'corruptie', 'aangemerkt', 'als', 'een', 'sector', 'waarvoor', 'het', 'van', 'bijzonder', 'belang', 'is', 'minimumregels', 'vast', 'te', 'stellen', 'voor', 'de', 'definiëring', 'van', 'strafbare', 'feiten', 'in', 'de', 'lidstaten', 'en', 'voor', 'de', 'strafbaarstelling', 'daarvan', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n']"
"['(', '8', ')', 'Op', '21', 'november', '1997', 'is', 'tijdens', 'een', 'onderhandelingsconferentie', 'een', 'OESO-verdrag', 'inzake', 'de', 'bestrijding', 'van', 'omkoping', 'van', 'buitenlandse', 'ambtenaren', 'bij', 'internationale', 'zakelijke', 'transacties', 'aangenomen', ';', 'voorts', 'heeft', 'de', 'Raad', 'van', 'Europa', 'een', 'verdrag', 'aangenomen', 'inzake', 'de', 'strafrechtelijke', 'bestrijding', 'van', 'corruptie', ',', 'dat', 'op', '27', 'januari', '1999', 'voor', 'ondertekening', 'is', 'opengesteld', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Dit', 'verdrag', 'hangt', 'samen', 'met', 'een', 'overeenkomst', 'betreffende', 'de', 'oprichting', 'van', 'de', 'Groep', 'van', 'staten', 'tegen', 'corruptie', '(', 'GRECO', ')', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n']"
"['Verder', 'zijn', 'er', 'onderhandelingen', 'begonnen', 'over', 'een', 'VN-verdrag', 'inzake', 'de', 'bestrijding', 'van', 'corruptie', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']"
"['(', '9', ')', 'De', 'lidstaten', 'hechten', 'er', 'veel', 'belang', 'aan', 'om', 'corruptie', 'in', 'zowel', 'de', 'openbare', 'als', 'de', 'privé-sector', 'te', 'bestrijden', ',', 'aangezien', 'zij', 'van', 'oordeel', 'zijn', 'dat', 'corruptie', 'zowel', 'in', 'de', 'openbare', 'als', 'in', 'de', 'privé-sector', 'een', 'bedreiging', 'vormt', 'voor', 'de', 'rechtsstaat', ',', 'de', 'concurrentie', 'in', 'verband', 'met', 'de', 'aankoop', 'van', 'goederen', 'of', 'commerciële', 'diensten', 'vervalst', 'en', 'een', 'gezonde', 'economische', 'ontwikkeling', 'in', 'de', 'weg', 'staat', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Tegen', 'deze', 'achtergrond', 'zullen', 'de', 'lidstaten', 'die', 'de', 'overeenkomst', 'van', 'de', 'Europese', 'Unie', 'van', '26', 'mei', '1997', 'en', 'het', 'verdrag', 'van', 'de', 'Raad', 'van', 'Europa', 'van', '27', 'januari', '1999', 'nog', 'niet', 'hebben', 'bekrachtigd', ',', 'zich', 'erop', 'beraden', 'hoe', 'zij', 'dit', 'zo', 'spoedig', 'mogelijk', 'kunnen', 'doen', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['(', '10', ')', 'Dit', 'kaderbesluit', 'beoogt', 'met', 'name', 'te', 'verzekeren', 'dat', 'zowel', 'actieve', 'als', 'passieve', 'corruptie', 'in', 'de', 'privé-sector', 'in', 'alle', 'lidstaten', 'strafbaar', 'is', ',', 'dat', 'ook', 'rechtspersonen', 'voor', 'deze', 'delicten', 'aansprakelijk', 'kunnen', 'worden', 'gesteld', 'en', 'dat', 'de', 'opgelegde', 'straffen', 'doeltreffend', ',', 'evenredig', 'en', 'afschrikkend', 'zijn', ',', 'HEEFT', 'HET', 'VOLGENDE', 'KADERBESLUIT', 'VASTGESTELD', ':', 'Artikel', '1', 'Definities', 'In', 'dit', 'kaderbesluit', 'wordt', 'verstaan', 'onder', ':', '&quot;', 'rechtspersoon', '&quot;', ':', 'ieder', 'lichaam', 'dat', 'deze', 'hoedanigheid', 'krachtens', 'het', 'toepasselijke', 'nationale', 'recht', 'bezit', ',', 'met', 'uitzondering', 'van', 'staten', 'of', 'andere', 'overheidslichamen', 'in', 'de', 'uitoefening', 'van', 'het', 'openbaar', 'gezag', 'en', 'publiekrechtelijke', 'internationale', 'organisaties', ';', '&quot;', 'plichtsverzuim', '&quot;', ':', 'plichtsverzuim', 'zoals', 'omschreven', 'in', 'het', 'nationale', 'recht', '.']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
"['Plichtsverzuim', 'in', 'dit', 'kaderbesluit', 'omvat', 'ten', 'minste', 'deloyaal', 'gedrag', 'dat', 'een', 'inbreuk', 'vormt', 'op', 'een', 'wettelijke', 'plicht', 'of', ',', 'naar', 'gelang', 'van', 'het', 'geval', ',', 'een', 'inbreuk', 'op', 'beroepsvoorschriften', 'of', '-instructies', 'die', 'van', 'toepassing', 'zijn', 'in', 'het', 'beroep', 'van', 'een', 'persoon', 'die', ',', 'in', 'welke', 'hoedanigheid', 'ook', ',', 'leiding', 'geeft', 'aan', 'of', 'werkt', 'voor', 'een', 'onderneming', 'in', 'de', 'privé-sector', '.']","['B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n']","['B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n']"
"['Artikel', '2', 'Actieve', 'en', 'passieve', 'corruptie', 'in', 'de', 'privé-sector', '1', '.']","['n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'n']","['n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'n']"
"['De', 'lidstaten', 'treffen', 'de', 'nodige', 'maatregelen', 'om', 'ervoor', 'te', 'zorgen', 'dat', 'de', 'volgende', 'opzettelijke', 'gedragingen', 'strafbaar', 'worden', 'gesteld', 'wanneer', 'zij', 'plaatsvinden', 'in', 'het', 'kader', 'van', 'zakelijke', 'activiteiten', ':', 'a', ')', 'de', 'gedraging', 'waarbij', ',', 'onmiddellijk', 'of', 'middellijk', ',', 'aan', 'een', 'persoon', 'die', ',', 'in', 'welke', 'hoedanigheid', 'dan', 'ook', ',', 'leiding', 'geeft', 'aan', 'of', 'werkt', 'voor', 'een', 'onderneming', 'in', 'de', 'privé-sector', ',', 'een', 'niet-gerechtvaardigd', 'voordeel', ',', 'ongeacht', 'de', 'aard', 'daarvan', ',', 'voor', 'die', 'persoon', 'zelf', 'of', 'voor', 'een', 'derde', 'wordt', 'beloofd', ',', 'aangeboden', 'of', 'verstrekt', ',', 'in', 'ruil', 'voor', 'het', 'verrichten', 'of', 'nalaten', 'door', 'die', 'persoon', 'van', 'een', 'handeling', ',', 'waarbij', 'die', 'persoon', 'zijn', 'plicht', 'verzuimt', ';', 'b', ')', 'de', 'gedraging', 'waarbij', 'een', 'persoon', 'die', ',', 'in', 'welke', 'hoedanigheid', 'dan', 'ook', ',', 'leiding', 'geeft', 'aan', 'of', 'werkt', 'voor', 'een', 'onderneming', 'in', 'de', 'privé-sector', ',', 'onmiddellijk', 'of', 'middellijk', 'een', 'niet-gerechtvaardigd', 'voordeel', ',', 'ongeacht', 'de', 'aard', 'daarvan', ',', 'voor', 'zichzelf', 'of', 'voor', 'een', 'derde', 'vraagt', 'of', 'aanneemt', ',', 'dan', 'wel', 'ingaat', 'op', 'een', 'desbetreffende', 'toezegging', ',', 'in', 'ruil', 'voor', 'het', 'verrichten', 'of', 'nalaten', 'van', 'een', 'handeling', ',', 'waarbij', 'hij', 'zijn', 'plicht', 'verzuimt', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
"['2', '.']","['n', 'n']","['n', 'n']"
"['Lid', '1', 'is', 'van', 'toepassing', 'op', 'zakelijke', 'activiteiten', 'in', 'al', 'dan', 'niet', 'op', 'winst', 'gerichte', 'entiteiten', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['3', '.']","['n', 'n']","['n', 'n']"
