words,ner_c,ner_f
"['It', 'was', 'calculated', 'that', 'AB', 'Lietuvos', 'Elektrine', ',', 'by', 'generating', '1', 'MWh', 'of', 'electric', 'power', ',', 'contributes', 'to', 'the', 'pollution', 'of', 'atmosphere', 'with', '0.629', 'tonnes', 'of', 'CO2', '(', 'data', 'of', '2002-2005', ')', '.2', 'See', 'chapter', 'B.1.']","['n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['for', 'more', 'details', 'of', 'baseline', 'calculation', 'and', 'next', 'chapter', 'for', 'estimation', 'of', 'the', 'GHG', 'emission', 'reductions', 'of', 'the', 'JI', 'Project', 'which', 'have', 'been', 'calculated', 'conservatively', 'on', 'basis', 'of', 'the', 'above', 'carbon', 'emission', 'factor', 'of', '0.629', 'tCO2e', '/', 'MWh', 'and', 'the', 'expected', 'power', 'production', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'n']"
"['The', 'proposed', 'JI', 'Project', 'supports', 'Lithuania', '&apos;s', 'objective', 'to', 'increase', 'the', 'share', 'of', 'renewable', 'electricity', 'from', 'current', 'ca', '.']","['n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n']","['n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n']"
"['3,5', '%', 'to', '7', '%', 'by', 'year', '2010', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['To', 'comply', 'with', 'this', 'undertaking', 'Lithuania', 'would', 'need', 'to', 'achieve', '480', 'GWh', 'electricity', 'production', 'only', 'from', 'wind', 'energy', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'n']"
"['This', 'would', 'amount', 'to', 'ca', '.']","['n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n']"
"['200', 'MW', 'of', 'installed', 'wind', 'power', 'capacity', '.']","['n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n']","['n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n']"
"['The', 'Law', 'of', 'the', 'Republic', 'of', 'Lithuania', 'on', 'Energy3', 'points', 'out', 'promotion', 'of', 'consumption', 'of', 'renewable', 'energy', 'resources', 'as', 'one', 'of', 'the', 'principal', 'objectives', 'of', 'regulation', 'of', 'state', 'energy', 'sector', 'activities', '.']","['n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n']"
"['The', 'law', 'provides', 'that', 'the', 'state', 'encourages', 'the', 'producers', 'to', 'generate', 'electricity', 'from', 'renewable', 'energy', 'sources', 'by', 'imposing', 'the', '&quot;', 'must', 'carry', '&quot;', 'obligations', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['The', 'Rules', 'for', 'Imposing', 'the', 'Public', 'Interest', 'Service', 'Obligations4', 'provide', 'that', 'supply', 'licence', 'holders', 'are', 'under', 'the', 'obligation', 'to', 'buy', 'up', 'electricity', 'generated', 'by', 'producers', '(', 'connected', 'to', 'the', 'transmission', 'system', ')', 'by', 'using', 'renewable', 'and', 'spare', 'energy', 'resources', ',', 'and', 'to', 'sell', 'it', 'to', 'their', 'customers', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['In', 'order', 'to', 'provide', 'incentives', 'for', 'wind', 'power', 'development', 'the', 'government', 'has', 'issued', 'legislation', 'regulating', 'obligatory', 'purchase', 'of', 'wind', 'power', 'at', 'a', 'price', 'of', '0,22', 'LTL', 'per', 'kWh', '(', '6,37', 'EUR', ')', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n']"
"['Such', 'a', 'feed-in', 'tariff', 'is', 'expected', 'to', 'remain', 'until', 'year', '2020', '.']","['n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['In', 'order', 'to', 'obtain', 'the', 'mentioned', 'feed-in', 'tariff', 'the', 'wind', 'power', 'plant', 'must', 'be', 'built', 'in', 'one', 'of', 'the', 'six', 'zones', 'for', 'which', 'tenders', 'for', 'grid', 'connection', 'are', 'organised', 'by', 'Lietuvos', 'Energija', 'AB', '-', 'the', 'electricity', 'Transmission', 'System', 'Operator', 'in', 'Lithuania', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'B-T', 'T', 'T', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'B-T', 'T', 'T', 'n', 'B-T', 'n']"
"['JI', 'PDD', 'of', 'Rudaiciai', 'Wind', 'Power', 'Park', ',', 'December', '2006', ',', 'ver', '.']","['B-T', 'T', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n']","['B-T', 'T', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n']"
"['PDD', '01', ',', 'p.7', 'Law', 'No', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['IX-884', 'of', 'the', 'Republic', 'of', 'Lithuania', 'on', 'Energy', ',', 'dated', '16', 'May', '2002', '.']","['n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n']"
"['4', 'Order', 'No', '.']","['n', 'n', 'n', 'n']","['n', 'n', 'n', 'n']"
"['380', 'of', 'the', 'Minister', 'of', 'Economy', 'of', 'the', 'Republic', 'of', 'Lithuania', 'on', 'approval', 'of', 'regulations', 'enacting', 'the', 'Law', 'of', 'the', 'Republic', 'of', 'Lithuania', 'on', 'Electricity', ',', 'dated', '18', 'December', '2001', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n']"
"['3', '2', 'This', 'template', 'shall', 'not', 'be', 'altered', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['It', 'shall', 'be', 'completed', 'without', 'modifying', '/', 'adding', 'headings', 'or', 'logo', ',', 'format', 'or', 'font', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['JOINT', 'IMPLEMENTATION', 'PROJECT', 'DESIGN', 'DOCUMENT', 'FORM', 'FOR', 'SMALL-SCALE', 'PROJECTS', '-', 'Version', '01.1', 'Joint', 'Implementation', 'Supervisory', 'Committee', 'page', '12', 'The', 'above', 'feed-in', 'tariff', 'for', 'wind', 'power', 'is', 'unfortunately', 'not', 'sufficient', 'for', 'commercial', 'development', 'of', 'the', 'wind', 'power', 'sector', '.']","['B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n']","['B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n']"
"['Thus', 'all', 'recent', 'wind', 'power', 'developments', '(', 'e.g.', 'Rudaiciai', 'wind', 'power', 'plant', 'of', 'UAB', 'Veju', 'Spektras', 'and', 'Benaiciai', 'wind', 'power', 'plant', 'of', 'UAB', 'Achema', 'Hidrostotys', ')', 'are', 'being', 'carried', 'out', 'under', 'the', 'JI', 'scheme', '.']","['n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'T', 'T', 'T', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n']","['n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'T', 'T', 'T', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n']"
"['A', 'recent', 'report', 'of', 'the', 'European', 'Commission', 'concludes', 'for', 'Lithuania', 'that', 'the', 'progress', 'up', 'to', 'now', 'to', 'increase', 'the', 'share', 'of', 'renewable', 'electricity', 'has', 'been', 'modest', ':', '&quot;', 'Amendments', 'made', 'in', '2005', 'to', 'the', 'RES-E', 'support', 'system', 'must', 'lead', 'to', 'tangible', 'results', 'soon', 'in', 'order', 'to', 'reach', 'the', '2010', 'target', 'of', '7', '%', '&quot;', '.5', 'It', 'is', 'thus', 'very', 'unlikely', 'that', 'future', 'project', 'will', 'proceed', 'without', 'further', 'financial', 'interventions', 'from', 'the', 'Joint', 'Implementation', 'scheme', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']"
"['For', 'further', 'information', 'about', 'the', 'project', '&apos;s', 'additionality', 'please', 'see', 'section', 'B.2.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
['A.4.4.1.'],['n'],['n']
"['Estimated', 'amount', 'of', 'emission', 'reductions', 'over', 'the', 'crediting', 'period', ':', 'Length', 'of', 'the', 'crediting', 'period', '4', 'years', ',', '4', 'months', 'Year', 'Estimate', 'of', 'annual', 'emission', 'reductions', 'in', 'tonnes', 'of', 'CO2', 'equivalent', 'Year', '2008', '6.078', 'Year', '2009', '18.233', 'Year', '2010', '18.233', 'Year', '2011', '18.233', 'Year', '2012', '18.233', 'Total', 'estimated', 'emission', 'reductions', 'over', 'the', '79.012', 'crediting', 'period', '(', 'tonnes', 'of', 'CO2', 'equivalent', ')', 'Annual', 'average', 'of', 'estimated', 'emission', 'reductions', '15.802', 'over', 'the', 'crediting', 'period', '(', 'tonnes', 'of', 'CO2', 'equivalent', ')', 'A.4.5', 'Confirmation', 'that', 'the', 'proposed', 'small-scale', 'project', 'is', 'not', 'a', 'debundled', 'component', 'of', 'a', 'larger', 'project', ':', 'The', 'Sudenai', 'and', 'Lendimai', 'Wind', 'Power', 'JI', 'Project', 'with', 'a', 'combined', 'capacity', 'of', '14.0', 'MW', '(', 'e', ')', 'is', 'not', 'a', 'debundled', 'component', 'of', 'a', 'larger', 'project', 'due', 'to', 'the', 'following', 'reasons', ':', '-', 'The', 'project', 'boundaries', 'of', 'the', 'nearest', 'wind', 'power', 'development', 'project', '(', 'developed', 'by', 'UAB', 'Achemos', 'Hidrostotys', ')', 'is', 'located', 'at', 'a', 'minimum', 'distance', 'of', '3', 'km', 'from', 'the', 'project', 'boundary', 'of', 'the', 'proposed', 'JI', 'Project', '(', 'at', 'the', 'closest', 'point', ')', '.', '-']","['n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'B-T', 'T', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'B-T', 'T', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['The', 'project', 'participants', 'of', 'the', 'closest', 'wind', 'power', 'development', 'project', 'are', 'different', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n']"
"['Communication', 'from', 'the', 'Commission', 'to', 'the', 'Council', 'and', 'the', 'European', 'Parliament', '.']","['n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n']","['n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n']"
"['Green', 'Paper', 'follow-up', 'action', '.']","['n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n']"
"['Report', 'on', 'progress', 'in', 'renewable', 'electricity', '.']","['n', 'n', 'n', 'n', 'B-T', 'T', 'n']","['n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
"['Brussels', ',', '10.1.2007', ',', 'p.8', '5', 'This', 'template', 'shall', 'not', 'be', 'altered', '.']","['B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['It', 'shall', 'be', 'completed', 'without', 'modifying', '/', 'adding', 'headings', 'or', 'logo', ',', 'format', 'or', 'font', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['JOINT', 'IMPLEMENTATION', 'PROJECT', 'DESIGN', 'DOCUMENT', 'FORM', 'FOR', 'SMALL-SCALE', 'PROJECTS', '-', 'Version', '01.1', 'Joint', 'Implementation', 'Supervisory', 'Committee', 'page', '13', 'A.5.']","['B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n']","['B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n']"
"['Project', 'approval', 'by', 'the', 'Parties', 'involved', ':', 'Written', 'approval', 'by', 'the', 'Host', 'Party', 'involved', ',', 'including', 'the', 'necessary', 'authorisations', ',', 'will', 'be', 'attached', 'to', 'the', 'final', 'PDD', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['The', 'proposed', 'JI', 'Project', 'has', 'already', 'been', 'endorsed', 'the', 'Ministry', 'of', 'Environment', 'with', 'its', 'communication', 'from', 'February', '21', '2007', '&quot;', 'Concerning', 'the', 'approval', 'of', 'the', 'Idea', 'of', 'Joint', 'Implementation', 'Project', '&quot;', ',', 'Document', 'no', '.', '(']","['n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n']"
"['10-5', ')', '-D8-1543', '.']","['n', 'n', 'n', 'n']","['n', 'n', 'n', 'n']"
"['Once', 'the', 'draft', 'determination', 'report', 'is', 'available', ',', 'the', 'necessary', 'request', 'to', 'issue', 'a', 'host', 'country', 'Letter', 'of', 'Approval', 'will', 'be', 'made', 'to', 'the', 'relevant', 'Lithuanian', 'authorities', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['The', 'investor', 'country', 'approval', 'will', 'be', 'issued', 'by', 'at', 'least', 'one', 'of', 'the', 'investor', 'countries', 'to', 'the', 'TGF', 'at', 'the', 'point', 'in', 'time', 'when', 'it', 'is', 'required', ',', 'at', 'the', 'latest', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Currently', 'the', 'investor', 'country', 'approval', 'according', 'to', 'the', 'JI', 'Supervisory', 'Committee', 'decision', 'is', 'needed', 'when', 'submitting', 'the', 'first', 'verification', 'report', 'for', 'publication', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['SECTION', 'B.', 'Baseline', 'B.1.']","['n', 'n', 'n', 'n']","['n', 'n', 'n', 'n']"
"['Description', 'and', 'justification', 'of', 'the', 'baseline', 'chosen', ':', 'The', 'baseline', 'is', 'the', 'amount', 'of', 'GHG', 'that', 'would', 'be', 'emitted', 'to', 'the', 'atmosphere', 'during', 'the', 'crediting', 'period', 'of', 'the', 'project', ',', 'i.e.', 'in', '2008-2012', ',', 'in', 'case', 'the', 'project', 'was', 'not', 'implemented', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
